State - Time (s),State - Stage,State - Stage,State - PX (m),State - PY (m),State - PZ (m),State - VX (m/s),State - VY (m/s),State - VZ (m/s),State - AX (m/s/s),State - AY (m/s/s),State - AZ (m/s/s),MAX-M10S - Lat,MAX-M10S - Lon,MAX-M10S - Alt (m),MAX-M10S - Disp X (m),MAX-M10S - Disp Y (m),MAX-M10S - Disp Z (m),MAX-M10S - Fix Quality,MAX-M10S - Time of Day,DPS310 - Pres (hPa),DPS310 - Temp (C),DPS310 - Alt ASL (m),DPS310 - Alt AGL (m),BMI088andLIS3MDL - AccX (m/s^2),BMI088andLIS3MDL - AccY (m/s^2),BMI088andLIS3MDL - AccZ (m/s^2),BMI088andLIS3MDL - GyroX (rad/s),BMI088andLIS3MDL - GyroY (rad/s),BMI088andLIS3MDL - GyroZ (rad/s),BMI088andLIS3MDL - MagX (uT),BMI088andLIS3MDL - MagY (uT),BMI088andLIS3MDL - MagZ (uT),BMI088andLIS3MDL - OriX,BMI088andLIS3MDL - OriY,BMI088andLIS3MDL - OriZ,BMI088andLIS3MDL - OriW,Flight Computer Voltage - Raw Voltage (V),Flight Computer Voltage - Real Voltage (V)
1876.151,6,6,2.074,4.458,-5.652,5.810,12.601,-1.013,4.088,8.828,-0.823,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1008.288,42.426,41.373,-5.481,-0.108,7.470,6.285,0.098,-0.023,0.049,11.000,-3214.000,4808.000,0.408,0.131,0.266,0.863,3.158,7.895
1876.352,6,6,2.065,4.454,-5.659,5.800,12.577,-1.029,4.072,8.770,-0.840,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1008.279,42.435,41.447,-5.407,-0.129,7.485,6.177,-0.051,-0.013,0.013,-121.000,-3144.000,4812.000,0.405,0.130,0.266,0.865,3.094,7.734
1876.553,6,6,2.059,4.450,-5.598,5.802,12.584,-0.971,4.119,8.914,-0.720,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1008.262,42.429,41.589,-5.265,-0.144,7.542,6.328,-0.021,0.013,0.030,-22.000,-3221.000,4825.000,0.402,0.131,0.269,0.865,3.110,7.774
1876.754,6,6,2.058,4.447,-5.551,5.844,12.568,-0.889,4.316,8.801,-0.492,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1008.260,42.424,41.601,-5.253,-0.079,7.513,6.314,-0.128,0.081,0.085,-108.000,-3154.000,4829.000,0.395,0.133,0.280,0.865,3.077,7.694
1876.955,6,6,2.062,4.443,-5.638,5.873,12.549,-0.947,4.262,8.770,-0.661,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1008.292,42.417,41.339,-5.515,-0.101,7.477,6.292,0.092,-0.066,0.021,-44.000,-3209.000,4950.000,0.403,0.131,0.277,0.862,3.135,7.839
1877.156,6,6,2.069,4.437,-5.639,5.915,12.514,-0.910,4.338,8.682,-0.533,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1008.278,42.429,41.452,-5.402,-0.165,7.413,6.285,0.004,0.066,0.138,-159.000,-3150.000,4908.000,0.399,0.137,0.289,0.859,3.145,7.863
1877.357,6,6,2.082,4.429,-5.595,5.996,12.494,-0.836,4.559,8.740,-0.475,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1008.268,42.421,41.538,-5.316,-0.144,7.578,6.321,-0.079,0.053,0.087,-133.000,-3151.000,4806.000,0.395,0.141,0.298,0.858,3.090,7.726
1877.558,6,6,2.099,4.421,-5.613,6.061,12.462,-0.814,4.512,8.666,-0.461,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1008.281,42.428,41.428,-5.426,-0.187,7.499,6.278,0.006,0.036,0.047,-187.000,-3181.000,4772.000,0.396,0.146,0.301,0.855,3.084,7.710
1877.759,6,6,2.120,4.413,-5.574,6.149,12.445,-0.767,4.668,8.724,-0.526,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1008.269,42.431,41.531,-5.323,-0.187,7.628,6.321,-0.036,-0.064,0.104,30.000,-3206.000,4867.000,0.397,0.143,0.304,0.854,3.110,7.774
1877.960,6,6,2.143,4.406,-5.554,6.212,12.425,-0.733,4.589,8.692,-0.491,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1008.270,42.426,41.518,-5.336,-0.194,7.571,6.285,0.019,0.072,-0.017,46.000,-3197.000,4938.000,0.396,0.152,0.305,0.853,3.110,7.774
1878.161,6,6,2.164,4.396,-5.558,6.258,12.372,-0.729,4.549,8.511,-0.532,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1008.275,42.426,41.478,-5.376,-0.115,7.456,6.149,0.019,-0.011,-0.034,-76.000,-3134.000,4871.000,0.399,0.151,0.302,0.853,3.097,7.742
1878.362,6,6,2.182,4.387,-5.552,6.281,12.378,-0.731,4.471,8.789,-0.595,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1008.273,42.423,41.497,-5.357,-0.129,7.585,6.328,0.068,-0.036,-0.109,7.000,-3165.000,4920.000,0.401,0.150,0.293,0.855,3.142,7.855
1878.563,6,6,2.198,4.382,-5.535,6.319,12.384,-0.722,4.577,8.774,-0.583,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1008.269,42.417,41.526,-5.328,-0.165,7.628,6.328,-0.002,0.023,0.064,-150.000,-3148.000,4822.000,0.400,0.149,0.299,0.854,3.155,7.887
1878.764,6,6,2.212,4.378,-5.546,6.349,12.374,-0.734,4.562,8.687,-0.579,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1008.275,42.413,41.480,-5.374,-0.129,7.556,6.285,0.002,-0.066,0.023,-6.000,-3163.000,4767.000,0.400,0.144,0.297,0.855,3.081,7.702
1878.965,6,6,2.228,4.376,-5.551,6.417,12.373,-0.721,4.786,8.732,-0.481,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1008.275,42.421,41.482,-5.372,-0.108,7.678,6.357,-0.002,0.126,0.060,-98.000,-3182.000,4848.000,0.398,0.152,0.308,0.851,3.090,7.726
1879.166,6,6,2.243,4.374,-5.573,6.441,12.383,-0.720,4.598,8.778,-0.468,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1008.280,42.424,41.439,-5.415,-0.172,7.614,6.357,0.015,0.017,-0.072,5.000,-3199.000,4938.000,0.397,0.154,0.303,0.853,3.142,7.855
1879.367,6,6,2.257,4.375,-5.552,6.480,12.391,-0.697,4.700,8.770,-0.513,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1008.271,42.416,41.510,-5.344,-0.165,7.700,6.321,-0.070,-0.019,0.026,-154.000,-3127.000,4867.000,0.395,0.151,0.305,0.853,3.113,7.782
1879.568,6,6,2.271,4.375,-5.507,6.513,12.381,-0.637,4.697,8.682,-0.388,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1008.264,42.428,41.574,-5.280,-0.215,7.607,6.299,-0.045,0.094,0.053,4.000,-3160.000,4869.000,0.392,0.157,0.313,0.850,3.123,7.806
1879.769,6,6,2.281,4.373,-5.546,6.509,12.368,-0.650,4.530,8.662,-0.415,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1008.282,42.425,41.422,-5.432,-0.180,7.520,6.256,-0.002,-0.026,-0.109,-123.000,-3128.000,4861.000,0.394,0.156,0.305,0.853,3.090,7.726
1879.970,6,6,2.288,4.372,-5.571,6.510,12.369,-0.643,4.573,8.732,-0.371,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1008.282,42.432,41.417,-5.437,-0.151,7.571,6.321,-0.026,0.036,-0.051,-149.000,-3162.000,4858.000,0.393,0.156,0.304,0.854,3.135,7.839
1880.171,6,6,2.292,4.370,-5.559,6.505,12.358,-0.602,4.549,8.669,-0.323,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1008.276,42.425,41.471,-5.383,-0.187,7.456,6.350,0.066,0.019,0.036,28.000,-3148.000,4905.000,0.394,0.155,0.308,0.852,3.142,7.855
1880.372,6,6,2.294,4.366,-5.573,6.499,12.330,-0.594,4.548,8.576,-0.367,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1008.282,42.423,41.416,-5.438,-0.187,7.406,6.285,0.081,0.002,0.019,48.000,-3165.000,4786.000,0.396,0.155,0.309,0.850,3.177,7.944
1880.573,6,6,2.296,4.362,-5.481,6.530,12.329,-0.497,4.734,8.700,-0.295,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1008.257,42.430,41.629,-5.225,-0.136,7.607,6.350,-0.109,0.023,-0.009,29.000,-3143.000,4904.000,0.391,0.154,0.312,0.852,3.094,7.734
1880.774,6,6,2.301,4.360,-5.466,6.549,12.332,-0.472,4.691,8.713,-0.308,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1008.269,42.423,41.530,-5.324,-0.108,7.614,6.328,-0.049,0.038,-0.092,-104.000,-3154.000,4803.000,0.390,0.155,0.308,0.854,3.158,7.895
1880.975,6,6,2.306,4.359,-5.478,6.555,12.346,-0.456,4.628,8.770,-0.232,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1008.275,42.423,41.480,-5.374,-0.115,7.571,6.407,0.002,0.068,-0.081,20.000,-3171.000,4880.000,0.390,0.157,0.307,0.854,3.171,7.927
1881.176,6,6,2.307,4.361,-5.479,6.513,12.369,-0.473,4.396,8.822,-0.442,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1008.273,42.418,41.492,-5.362,-0.180,7.556,6.342,0.087,0.011,-0.168,-156.000,-3148.000,4857.000,0.395,0.158,0.296,0.855,3.139,7.847
1881.377,6,6,2.302,4.364,-5.476,6.475,12.372,-0.484,4.405,8.724,-0.435,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1008.272,42.414,41.504,-5.350,-0.144,7.513,6.263,-0.015,0.053,-0.075,-74.000,-3143.000,4816.000,0.394,0.157,0.296,0.856,3.123,7.806
1881.578,6,6,2.296,4.368,-5.526,6.471,12.397,-0.546,4.566,8.843,-0.516,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1008.285,42.417,41.396,-5.458,-0.158,7.686,6.342,-0.058,-0.040,0.019,-24.000,-3190.000,4891.000,0.395,0.150,0.297,0.856,3.106,7.766
1881.779,6,6,2.294,4.371,-5.485,6.491,12.390,-0.521,4.677,8.689,-0.447,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1008.265,42.417,41.559,-5.295,-0.079,7.614,6.292,-0.098,-0.034,0.053,6.000,-3210.000,4972.000,0.394,0.144,0.301,0.856,3.158,7.895
1881.980,6,6,2.292,4.373,-5.462,6.469,12.394,-0.548,4.463,8.749,-0.635,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1008.265,42.417,41.558,-5.296,-0.158,7.578,6.278,0.051,-0.085,-0.049,-39.000,-3177.000,4951.000,0.400,0.142,0.292,0.857,3.187,7.968
1882.181,6,6,2.290,4.374,-5.467,6.476,12.376,-0.606,4.607,8.641,-0.715,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1008.269,42.414,41.527,-5.327,-0.158,7.607,6.206,0.015,-0.002,0.115,28.000,-3193.000,4891.000,0.403,0.144,0.299,0.853,3.145,7.863
1882.382,6,6,2.291,4.371,-5.449,6.509,12.351,-0.604,4.733,8.602,-0.530,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1008.262,42.416,41.583,-5.271,-0.187,7.535,6.314,-0.015,-0.055,0.215,26.000,-3193.000,4850.000,0.400,0.141,0.310,0.851,3.174,7.935
1882.583,6,6,2.295,4.367,-5.444,6.523,12.333,-0.599,4.652,8.622,-0.458,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1008.264,42.413,41.570,-5.284,-0.115,7.492,6.328,-0.053,-0.149,0.023,-134.000,-3103.000,4839.000,0.398,0.135,0.302,0.855,3.119,7.798
1882.784,6,6,2.299,4.361,-5.442,6.543,12.308,-0.600,4.690,8.585,-0.475,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1008.264,42.415,41.568,-5.286,-0.086,7.499,6.299,-0.002,-0.051,0.077,28.000,-3155.000,4829.000,0.399,0.136,0.303,0.855,3.168,7.919
1886.195,6,6,31.874,60.135,-8.557,9.399,17.756,-0.891,4.586,8.670,-0.624,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1008.294,42.413,41.318,-5.536,-0.187,7.571,6.263,0.019,-0.034,0.030,-122.000,-3128.000,4934.000,0.400,0.141,0.300,0.854,3.174,7.935
1886.396,6,6,2.828,5.336,-5.721,2.324,4.414,-0.177,4.575,8.672,-0.448,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1008.297,42.405,41.292,-5.562,-0.187,7.506,6.321,-0.023,0.017,0.064,-146.000,-3168.000,4879.000,0.397,0.144,0.304,0.854,3.113,7.782
1886.597,6,6,1.599,3.019,-5.653,2.810,5.329,-0.245,4.594,8.668,-0.478,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1008.297,42.395,41.291,-5.563,-0.194,7.556,6.271,-0.036,0.009,0.026,-9.000,-3202.000,4867.000,0.395,0.148,0.305,0.854,3.177,7.944
1886.798,6,6,1.335,2.525,-5.618,3.496,6.636,-0.312,4.613,8.760,-0.463,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1008.291,42.406,41.348,-5.506,-0.151,7.621,6.335,-0.017,0.006,-0.036,-35.000,-3185.000,4914.000,0.395,0.149,0.302,0.855,3.155,7.887
1886.999,6,6,1.363,2.577,-5.642,4.199,7.911,-0.373,4.672,8.572,-0.385,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1008.299,42.406,41.275,-5.579,-0.194,7.485,6.278,0.023,0.058,0.130,-31.000,-3190.000,4922.000,0.395,0.153,0.314,0.850,3.161,7.903
1887.200,6,6,1.513,2.851,-5.652,4.867,9.077,-0.408,4.787,8.551,-0.326,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1008.296,42.400,41.303,-5.551,-0.129,7.513,6.299,-0.019,-0.013,0.047,-162.000,-3181.000,4844.000,0.394,0.152,0.316,0.849,3.177,7.944
1887.401,6,6,1.704,3.205,-5.664,5.365,10.119,-0.462,4.393,8.791,-0.471,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1008.296,42.405,41.300,-5.554,-0.201,7.549,6.307,0.002,-0.058,-0.236,-64.000,-3147.000,4819.000,0.395,0.153,0.295,0.857,3.110,7.774
1887.602,6,6,1.887,3.558,-5.713,5.765,10.950,-0.519,4.438,8.754,-0.431,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1008.307,42.405,41.211,-5.643,-0.158,7.513,6.328,0.000,-0.013,0.000,-176.000,-3121.000,4911.000,0.395,0.149,0.296,0.857,3.129,7.823
1887.803,6,6,2.042,3.864,-5.740,6.072,11.581,-0.575,4.516,8.795,-0.550,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1008.305,42.402,41.229,-5.625,-0.172,7.614,6.328,0.006,-0.032,0.023,-148.000,-3112.000,4875.000,0.398,0.147,0.296,0.856,3.116,7.790
1888.004,6,6,2.159,4.104,-5.744,6.264,12.046,-0.627,4.428,8.909,-0.665,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1008.300,42.396,41.267,-5.587,-0.158,7.657,6.386,0.034,-0.126,-0.045,-33.000,-3201.000,4898.000,0.402,0.140,0.286,0.859,3.074,7.685
1888.205,6,6,2.237,4.276,-5.741,6.363,12.333,-0.659,4.344,8.795,-0.632,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1008.298,42.411,41.287,-5.567,-0.158,7.621,6.206,-0.156,0.047,-0.060,-153.000,-3153.000,4845.000,0.395,0.143,0.285,0.861,3.165,7.911
1888.406,6,6,2.281,4.391,-5.738,6.407,12.528,-0.692,4.348,8.919,-0.675,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1008.297,42.399,41.297,-5.557,-0.136,7.635,6.371,0.092,-0.028,-0.021,-8.000,-3207.000,4854.000,0.402,0.142,0.282,0.860,3.142,7.855
1888.607,6,6,2.301,4.461,-5.758,6.405,12.626,-0.717,4.298,8.844,-0.579,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1008.302,42.404,41.253,-5.601,-0.151,7.571,6.299,-0.036,0.107,-0.051,-2.000,-3140.000,4784.000,0.398,0.147,0.284,0.860,3.142,7.855
1888.808,6,6,2.304,4.496,-5.760,6.398,12.645,-0.729,4.382,8.710,-0.600,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1008.299,42.402,41.278,-5.576,-0.108,7.513,6.242,0.066,0.075,-0.004,-134.000,-3163.000,4870.000,0.401,0.149,0.289,0.857,3.081,7.702
1889.009,6,6,2.303,4.507,-5.784,6.447,12.630,-0.741,4.726,8.698,-0.534,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1008.305,42.413,41.229,-5.625,-0.136,7.635,6.321,-0.072,-0.017,0.213,16.000,-3145.000,4823.000,0.398,0.143,0.305,0.853,3.174,7.935
1889.210,6,6,2.303,4.503,-5.757,6.476,12.594,-0.670,4.671,8.673,-0.288,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1008.295,42.400,41.313,-5.541,-0.136,7.542,6.342,-0.143,0.023,0.026,6.000,-3189.000,4862.000,0.390,0.145,0.308,0.856,3.116,7.790
1889.411,6,6,2.303,4.490,-5.730,6.497,12.558,-0.634,4.660,8.696,-0.427,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1008.293,42.393,41.325,-5.529,-0.144,7.592,6.314,0.040,0.030,-0.023,24.000,-3180.000,4979.000,0.395,0.150,0.306,0.853,3.171,7.927
1889.612,6,6,2.306,4.473,-5.691,6.539,12.509,-0.578,4.785,8.636,-0.341,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1008.288,42.400,41.369,-5.485,-0.115,7.585,6.328,-0.070,-0.002,0.079,-54.000,-3185.000,4897.000,0.393,0.148,0.312,0.852,3.090,7.726
1889.813,6,6,2.310,4.454,-5.685,6.553,12.479,-0.572,4.667,8.713,-0.434,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1008.294,42.396,41.324,-5.530,-0.136,7.592,6.342,0.047,-0.009,-0.064,16.000,-3204.000,4890.000,0.396,0.151,0.306,0.853,3.174,7.935
1890.014,6,6,2.312,4.437,-5.666,6.547,12.439,-0.574,4.575,8.640,-0.530,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1008.289,42.402,41.359,-5.495,-0.115,7.542,6.242,0.047,0.011,-0.075,-18.000,-3185.000,4841.000,0.399,0.152,0.301,0.853,3.081,7.702
1890.215,6,6,2.313,4.420,-5.698,6.551,12.396,-0.615,4.630,8.600,-0.538,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1008.300,42.396,41.267,-5.587,-0.165,7.542,6.228,-0.017,-0.011,0.072,8.000,-3199.000,4814.000,0.398,0.150,0.306,0.852,3.129,7.823
1890.416,6,6,2.314,4.402,-5.700,6.557,12.345,-0.620,4.650,8.526,-0.495,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1008.295,42.403,41.310,-5.544,-0.180,7.485,6.206,0.028,0.036,0.058,-26.000,-3183.000,4793.000,0.398,0.154,0.311,0.849,3.065,7.661
1890.617,6,6,2.316,4.385,-5.653,6.577,12.311,-0.563,4.719,8.582,-0.357,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1008.283,42.397,41.412,-5.442,-0.136,7.506,6.299,0.028,0.070,-0.006,-137.000,-3165.000,4822.000,0.396,0.157,0.314,0.848,3.074,7.685
1890.818,6,6,2.320,4.371,-5.662,6.590,12.295,-0.561,4.696,8.641,-0.387,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1008.293,42.404,41.325,-5.529,-0.129,7.549,6.314,-0.051,-0.098,-0.021,-150.000,-3155.000,4825.000,0.395,0.150,0.309,0.852,3.084,7.710
1891.019,6,6,2.324,4.361,-5.691,6.609,12.291,-0.578,4.731,8.684,-0.413,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1008.300,42.391,41.270,-5.584,-0.151,7.585,6.357,-0.015,-0.066,0.060,-75.000,-3152.000,4934.000,0.396,0.146,0.309,0.852,3.161,7.903
1891.220,6,6,2.328,4.351,-5.684,6.618,12.251,-0.610,4.694,8.485,-0.646,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1008.293,42.396,41.331,-5.523,-0.108,7.513,6.163,0.164,0.019,-0.011,42.000,-3186.000,4865.000,0.405,0.152,0.307,0.848,3.168,7.919
1891.421,6,6,2.333,4.342,-5.673,6.640,12.248,-0.630,4.765,8.652,-0.624,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1008.290,42.398,41.354,-5.500,-0.122,7.621,6.314,0.013,-0.094,0.058,80.000,-3161.000,4840.000,0.404,0.146,0.306,0.850,3.148,7.871
1891.622,6,6,2.335,4.337,-5.648,6.602,12.260,-0.611,4.471,8.714,-0.477,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1008.285,42.396,41.396,-5.458,-0.165,7.513,6.299,-0.049,0.015,-0.119,39.000,-3185.000,4901.000,0.397,0.149,0.298,0.855,3.145,7.863
1891.823,6,6,2.334,4.334,-5.629,6.608,12.256,-0.604,4.690,8.631,-0.509,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1008.284,42.387,41.404,-5.450,-0.151,7.571,6.278,0.019,0.021,0.119,19.000,-3201.000,4869.000,0.398,0.149,0.307,0.851,3.165,7.911
1892.024,6,6,2.333,4.332,-5.627,6.594,12.246,-0.588,4.588,8.599,-0.393,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1008.286,42.393,41.383,-5.471,-0.136,7.470,6.271,0.000,0.040,-0.043,-133.000,-3140.000,4879.000,0.396,0.153,0.306,0.852,3.142,7.855
1892.225,6,6,2.331,4.331,-5.648,6.578,12.264,-0.629,4.570,8.730,-0.588,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1008.292,42.393,41.333,-5.520,-0.101,7.599,6.299,0.081,-0.051,-0.100,-99.000,-3142.000,4738.000,0.401,0.150,0.297,0.854,3.077,7.694
1892.426,6,6,2.327,4.331,-5.626,6.555,12.266,-0.640,4.530,8.655,-0.633,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1008.282,42.400,41.418,-5.436,-0.136,7.564,6.213,-0.038,-0.045,0.015,-105.000,-3193.000,4877.000,0.400,0.146,0.296,0.855,3.177,7.944
1892.627,6,6,2.322,4.332,-5.609,6.542,12.270,-0.615,4.570,8.668,-0.429,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1008.281,42.386,41.428,-5.426,-0.158,7.535,6.278,-0.115,0.026,0.060,-146.000,-3111.000,4831.000,0.394,0.146,0.302,0.856,3.174,7.935
1892.828,6,6,2.317,4.333,-5.662,6.523,12.281,-0.680,4.525,8.704,-0.617,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1008.298,42.398,41.289,-5.565,-0.129,7.556,6.285,0.121,-0.051,-0.038,13.000,-3186.000,4798.000,0.402,0.146,0.295,0.854,3.081,7.702
1893.029,6,6,2.311,4.335,-5.608,6.512,12.274,-0.672,4.562,8.616,-0.691,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1008.274,42.394,41.487,-5.367,-0.158,7.513,6.249,0.104,-0.043,0.098,37.000,-3174.000,4870.000,0.406,0.145,0.299,0.851,3.168,7.919
1893.230,6,6,2.306,4.335,-5.643,6.499,12.280,-0.748,4.538,8.681,-0.797,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1008.290,42.394,41.349,-5.505,-0.101,7.549,6.292,0.141,-0.124,-0.002,50.000,-3195.000,4849.000,0.411,0.140,0.291,0.853,3.177,7.944
1893.431,6,6,2.301,4.337,-5.665,6.469,12.301,-0.774,4.441,8.761,-0.634,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1008.290,42.386,41.356,-5.498,-0.101,7.556,6.307,-0.043,0.034,-0.068,-153.000,-3141.000,4814.000,0.402,0.142,0.288,0.857,3.174,7.935
1893.632,6,6,2.293,4.341,-5.688,6.447,12.316,-0.781,4.469,8.741,-0.544,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1008.292,42.382,41.334,-5.519,-0.122,7.578,6.263,-0.113,0.043,0.006,-110.000,-3142.000,4878.000,0.396,0.143,0.292,0.859,3.177,7.944
1893.833,6,6,2.286,4.347,-5.740,6.425,12.351,-0.798,4.451,8.849,-0.492,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1008.302,42.398,41.249,-5.605,-0.093,7.599,6.371,-0.038,-0.030,-0.043,-186.000,-3139.000,4900.000,0.396,0.140,0.288,0.860,3.145,7.863
1894.034,6,6,2.278,4.355,-5.731,6.387,12.390,-0.751,4.359,8.887,-0.403,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1008.292,42.393,41.333,-5.520,-0.215,7.571,6.386,-0.083,0.060,0.015,-124.000,-3147.000,4821.000,0.391,0.144,0.292,0.861,3.106,7.766
1894.235,6,6,2.271,4.363,-5.709,6.406,12.397,-0.714,4.629,8.741,-0.463,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1008.289,42.392,41.359,-5.495,-0.158,7.614,6.328,-0.019,0.006,0.141,35.000,-3181.000,4855.000,0.395,0.144,0.302,0.856,3.090,7.726
1894.436,6,6,2.271,4.368,-5.739,6.455,12.378,-0.698,4.775,8.625,-0.354,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1008.301,42.386,41.258,-5.596,-0.172,7.578,6.314,-0.028,0.098,0.130,-109.000,-3164.000,4872.000,0.393,0.151,0.315,0.851,3.097,7.742
1894.637,6,6,2.278,4.367,-5.724,6.511,12.344,-0.640,4.826,8.544,-0.284,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1008.294,42.391,41.319,-5.535,-0.151,7.564,6.256,-0.053,0.098,0.013,-105.000,-3157.000,4870.000,0.390,0.158,0.321,0.848,3.135,7.839
1894.838,6,6,2.289,4.362,-5.696,6.567,12.309,-0.578,4.846,8.533,-0.270,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1008.291,42.395,41.349,-5.505,-0.136,7.528,6.299,0.021,-0.002,0.019,-116.000,-3134.000,4812.000,0.393,0.158,0.322,0.847,3.074,7.685
1895.039,6,6,2.304,4.355,-5.678,6.616,12.282,-0.545,4.843,8.561,-0.341,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1008.291,42.402,41.343,-5.511,-0.180,7.542,6.321,0.070,-0.013,0.032,20.000,-3149.000,4911.000,0.396,0.159,0.323,0.845,3.177,7.944
