t,r_x,r_y,r_z,a_x,a_y,a_z
5726.529,0.01,-0.05,-0.05,0.02,0.02,-0.01
5726.629,0.01,-0.04,0.07,-0.1,-0.1,-0.01
5726.729,0.01,-0.04,0.05,-0.07,-0.07,0.01
5726.829,0.01,-0.03,-0.07,0.06,0.06,0.01
5726.929,0,-0.03,-0.11,0.12,0.12,0.02
5727.029,-0.01,-0.04,0.1,0.15,0.15,0
5727.129,-0.01,-0.04,0.18,0.02,0.02,0
5727.229,0,-0.04,0.01,-0.11,-0.11,-0.01
5727.329,0,-0.04,-0.13,-0.07,-0.07,0
5727.429,0,-0.04,-0.22,0.09,0.09,-0.03
5727.529,0,-0.04,-0.01,0.06,0.06,0.01
5727.629,0,-0.05,0.05,0.15,0.15,0
5727.729,0.01,-0.05,-0.06,0.01,0.01,-0.02
5727.829,0.01,-0.04,-0.12,-0.16,-0.16,-0.02
5727.929,0.01,-0.04,-0.37,-0.05,-0.05,0.01
5728.029,0.01,-0.04,-0.31,0.01,0.01,0.01
5728.129,0.02,-0.03,-0.2,0.12,0.12,-0.03
5728.229,0.02,-0.03,-0.43,0.07,0.07,-0.01
5728.329,0.01,-0.02,-0.46,0.07,0.07,0
5728.429,0.01,-0.02,-0.43,-0.12,-0.12,-0.02
5728.529,0.01,-0.02,-0.1,-0.16,-0.16,0
5728.629,0.02,-0.03,-0.02,-0.03,-0.03,-0.01
5728.729,0.02,-0.02,-0.18,0.17,0.17,0
5728.829,0.01,-0.02,-0.17,0.14,0.14,-0.01
5728.929,0.01,-0.02,-0.15,-0.04,-0.04,0.02
5729.029,0.02,-0.02,0.22,-0.08,-0.08,-0.02
5729.129,0.02,-0.02,0.48,-0.1,-0.1,0
5729.229,0.02,-0.02,0.23,-0.11,-0.11,0
5729.329,0.03,-0.03,0.05,0,0,0.01
5729.429,0.03,-0.03,0,0.15,0.15,0.01
5729.529,0.03,-0.03,0.34,0.05,0.05,0.01
5729.629,0.03,-0.03,0.56,-0.04,-0.04,0.01
5729.729,0.03,-0.01,0.54,-0.1,-0.1,0.02
5729.829,0.02,-0.01,0.52,-0.13,-0.13,-0.02
5729.929,0.03,-0.02,0.24,0.04,0.04,0
5730.029,0.03,-0.01,0.42,0.09,0.09,0.01
5730.129,0.03,-0.01,0.32,-0.01,-0.01,0.01
5730.229,0.02,-0.01,-0.01,0.17,0.17,0
5730.329,0.02,-0.01,-0.23,-0.02,-0.02,0.02
5730.429,0.02,-0.01,-0.45,-0.19,-0.19,-0.01
5730.529,0.02,-0.01,-0.26,-0.07,-0.07,0.01
5730.629,0.01,-0.01,-0.39,0.04,0.04,0
5730.729,0.02,-0.01,-0.67,0.12,0.12,0.01
5730.829,0.01,-0.01,-0.73,0.17,0.17,0.02
5730.929,0.02,-0.02,-0.78,0,0,0
5731.029,0.02,-0.01,-0.58,-0.21,-0.21,-0.02
5731.129,0.02,0,-0.45,-0.09,-0.09,-0.01
5731.229,0.02,-0.01,-0.63,0.06,0.06,-0.01
5731.329,0.01,-0.01,-0.65,0.11,0.11,0
5731.429,0.01,-0.02,-0.59,0.13,0.13,-0.01
5731.529,0.01,-0.02,-0.4,0.02,0.02,-0.01
5731.629,0.02,-0.01,-0.17,-0.14,-0.14,0
5731.729,0.02,-0.01,-0.33,-0.06,-0.06,-0.01
5731.829,0.02,-0.01,-0.35,-0.02,-0.02,0
5731.929,0.01,-0.01,-0.43,0.06,0.06,-0.02
5732.029,0.02,0,-0.19,0.15,0.15,0
5732.129,0.01,0.01,0,-0.01,-0.01,-0.02
5732.229,0.01,0,-0.1,-0.12,-0.12,-0.03
5732.329,0,-0.01,-0.05,-0.01,-0.01,0
5732.429,0,-0.01,-0.02,-0.12,-0.12,0
5732.529,0,-0.01,0.22,0.04,0.04,-0.01
5732.629,0.01,0,0.22,0.17,0.17,-0.01
5732.729,0.01,0.01,0.01,0.05,0.05,-0.01
5732.829,0.01,-0.01,-0.16,-0.14,-0.14,0.01
5732.929,0,-0.02,-0.11,-0.01,-0.01,-0.01
5733.029,0,0,0.25,-0.16,-0.16,0
5733.129,0,0,0.39,0.04,0.04,0.06
5733.229,0,0,0.29,0.11,0.11,0
5733.329,0.01,-0.01,0.2,0.04,0.04,0
5733.429,0.01,0,0.18,-0.03,-0.03,0.02
5733.529,0.01,0,0.34,-0.03,-0.03,0.01
5733.629,0.01,0.01,0.44,-0.11,-0.11,0.01
5733.729,0.01,0.01,0.28,0.01,0.01,0.02
5733.829,0.02,0,0.19,0.1,0.1,0
5733.929,0.02,0,0.2,0,0,0
5734.029,0,0.01,0.39,0.02,0.02,0
5734.129,0,0.01,0.36,-0.02,-0.02,0
5734.229,0,0,0.22,-0.05,-0.05,-0.02
5734.329,0,0,0.1,0.01,0.01,-0.01
5734.429,0,0,0.02,0.01,0.01,-0.01
5734.529,-0.01,0,0.27,-0.02,-0.02,0.01
5734.629,-0.01,0,0.37,0.08,0.08,-0.02
5734.729,-0.01,0,0.06,0.07,0.07,-0.01
5734.829,-0.01,0,-0.08,-0.1,-0.1,-0.02
5734.929,-0.02,0,-0.23,-0.03,-0.03,-0.01
5735.029,-0.02,-0.01,-0.03,-0.04,-0.04,0
5735.129,-0.01,-0.01,0.22,0.02,0.02,-0.02
5735.229,0,0.01,0.08,0.13,0.13,0
5735.329,-0.01,0.01,-0.08,0.03,0.03,0
5735.429,-0.01,0.01,-0.18,-0.12,-0.12,-0.01
5735.529,-0.01,0.01,0.09,-0.01,-0.01,0
5735.629,-0.01,0,0.12,-0.01,-0.01,0
5735.729,-0.01,0,-0.06,-0.01,-0.01,0
5735.829,-0.02,-0.01,-0.22,0.13,0.13,0.01
5735.929,-0.02,-0.01,-0.43,-0.07,-0.07,-0.01
5736.029,-0.02,-0.01,-0.14,-0.01,-0.01,0
5736.129,-0.02,-0.01,0.05,0.05,0.05,0
5736.229,-0.02,0,-0.15,-0.05,-0.05,0
5736.329,-0.02,0,-0.29,0.03,0.03,0.01
5736.429,-0.03,-0.02,-0.41,0.03,0.03,0
5736.529,-0.03,-0.02,-0.04,-0.01,-0.01,0.01
5736.629,-0.01,-0.03,0,0.07,0.07,0.01
5736.729,-0.01,-0.03,-0.18,0.06,0.06,0
5736.829,-0.01,-0.03,-0.28,-0.08,-0.08,0.01
5736.929,-0.01,-0.03,-0.34,0.01,0.01,0.01
5737.029,0,-0.02,-0.07,0.03,0.03,0.01
5737.129,0,-0.02,0.08,-0.02,-0.02,0.01
5737.229,0,-0.03,-0.2,0.03,0.03,0.02
5737.329,-0.01,-0.03,-0.26,-0.02,-0.02,0
5737.429,-0.01,-0.04,-0.27,-0.07,-0.07,0.01
5737.529,-0.01,-0.04,0,0.02,0.02,-0.01
5737.629,-0.01,-0.04,0.21,-0.02,-0.02,0
5737.729,0,-0.04,0.07,-0.07,-0.07,0.01
5737.829,-0.01,-0.03,-0.05,-0.03,-0.03,-0.01
5737.929,-0.01,-0.04,-0.07,-0.06,-0.06,-0.01
5738.029,-0.01,-0.04,0.18,0.06,0.06,-0.02
5738.129,-0.01,-0.04,0.17,0.07,0.07,0
5738.229,-0.01,-0.03,0.14,-0.02,-0.02,0.02
5738.329,-0.01,-0.03,0.06,-0.09,-0.09,0
5738.429,-0.01,-0.02,0.02,-0.02,-0.02,0
5738.529,-0.01,-0.02,0.36,-0.02,-0.02,0
5738.629,0,-0.02,0.45,0.1,0.1,0
5738.729,0,-0.01,0.21,0.05,0.05,0
5738.829,-0.01,-0.01,0.15,-0.05,-0.05,-0.01
5738.929,-0.01,0,0.03,-0.07,-0.07,0.01
5739.029,-0.01,0,0.32,0,0,-0.01
5739.129,-0.01,0.01,0.49,0.01,0.01,0.03
5739.229,-0.01,0.01,0.28,0.06,0.06,0.03
5739.329,-0.02,0.01,0.12,0.06,0.06,0
5739.429,-0.02,-0.01,0.11,-0.06,-0.06,-0.02
5739.529,-0.02,-0.01,0.33,-0.11,-0.11,-0.02
5739.629,-0.01,-0.01,0.41,0.01,0.01,0
5739.729,-0.02,-0.01,0.3,-0.03,-0.03,-0.01
5739.829,-0.02,0,0.1,0.12,0.12,0
5739.929,-0.02,0,0.14,0.09,0.09,0.01
5740.029,-0.01,-0.01,0.19,-0.07,-0.07,-0.01
5740.129,-0.01,-0.01,0.26,0.01,0.01,-0.01
5740.229,0,-0.02,0.14,-0.08,-0.08,0
5740.329,-0.01,-0.01,0.12,-0.11,-0.11,-0.02
5740.429,-0.01,-0.02,0.03,0.18,0.18,-0.01
5740.529,-0.01,-0.02,0.21,0.11,0.11,0
5740.629,0,-0.02,0.24,-0.01,-0.01,-0.01
5740.729,0.01,-0.01,0.1,0.1,0.1,0.01
5740.829,0,-0.01,0,-0.15,-0.15,-0.03
5740.929,0.01,0,-0.25,-0.08,-0.08,-0.01
5741.029,0,-0.01,-0.12,0.17,0.17,0.01
5741.129,0,0,-0.01,0,0,-0.01
5741.229,-0.01,0.01,-0.03,0.02,0.02,0.02
5741.329,0,0.01,-0.29,0.11,0.11,0.01
5741.429,-0.01,0.02,-0.39,-0.16,-0.16,-0.01
5741.529,-0.01,0.02,-0.12,-0.05,-0.05,0.01
5741.629,-0.01,0.01,-0.08,0.01,0.01,0
5741.729,-0.01,0.02,-0.16,-0.03,-0.03,0
5741.829,-0.01,0.02,-0.28,0.1,0.1,0.01
5741.929,-0.03,0.03,-0.39,0.05,0.05,-0.01
5742.029,-0.02,0.04,-0.17,-0.15,-0.15,-0.01
5742.129,-0.03,0.03,-0.07,-0.01,-0.01,0
5742.229,-0.02,0.02,-0.26,-0.08,-0.08,0.04
5742.329,-0.02,0.01,-0.41,-0.1,-0.1,0.03
5742.429,-0.01,0.01,-0.44,0.16,0.16,0.02
5742.529,-0.01,0.02,-0.1,0.07,0.07,0.01
5742.629,-0.01,0.02,0.12,-0.13,-0.13,0
5742.729,-0.01,0.02,-0.11,0.05,0.05,0
5742.829,-0.01,0.02,-0.23,-0.09,-0.09,-0.01
5742.929,-0.01,0.03,-0.21,-0.12,-0.12,-0.01
5743.029,0,0.02,0.09,0.23,0.23,0.01
5743.129,-0.01,0,0.16,0.02,0.02,0.02
5743.229,0,0.01,0.06,-0.09,-0.09,0
5743.329,0,0.02,-0.07,0.1,0.1,-0.02
5743.429,0.01,0.01,-0.11,-0.14,-0.14,0
5743.529,0.01,0.01,0.23,-0.09,-0.09,-0.01
5743.629,0,0.01,0.36,0.18,0.18,-0.02
5743.729,-0.01,0,0.23,0.02,0.02,-0.02
5743.829,-0.01,0,0.05,0,0,-0.01
5743.929,0,0,0.11,0.05,0.05,-0.02
5744.029,0,0,0.38,-0.12,-0.12,0
5744.129,0,-0.01,0.3,-0.1,-0.1,0
5744.229,-0.01,-0.01,0.19,0.14,0.14,-0.01
5744.329,-0.01,0,0.09,0,0,0
5744.429,0,0,-0.11,0.04,0.04,0.01
5744.529,0,0.01,0.09,0.05,0.05,0.01
5744.629,-0.02,0.02,0.18,-0.16,-0.16,0.01
5744.729,-0.01,0.02,0.08,-0.09,-0.09,0.03
5744.829,-0.01,0.02,-0.14,0.1,0.1,0
5744.929,-0.01,0.02,-0.25,-0.04,-0.04,-0.01
5745.029,-0.01,0.02,-0.07,0.09,0.09,0.02
5745.129,-0.01,0.01,0.21,0.08,0.08,0
5745.229,-0.01,0.02,-0.01,-0.14,-0.14,0.01
5745.329,0,0.03,-0.27,-0.01,-0.01,0.01
5745.429,0,0.03,-0.48,0.05,0.05,0
5745.529,-0.01,0.02,-0.3,-0.04,-0.04,0.02
5745.629,-0.01,0.01,-0.11,0.12,0.12,0
5745.729,-0.01,0.01,-0.3,0.04,0.04,-0.03
5745.829,-0.01,0.01,-0.51,-0.06,-0.06,-0.01
5745.929,0,0.02,-0.52,0,0,0
5746.029,0,0.02,-0.22,0.01,0.01,-0.01
5746.129,0,0.02,-0.03,-0.04,-0.04,-0.02
5746.229,0,0.03,-0.13,0.1,0.1,0
